------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Work ctr|Type|Group   |GrC|Material    |OpAc|Valid From|Valid to  |Change No.  |Prod.resources/tools  |Descr. of the production resource/tool  |   Quantity|Un.|Item|Cat|Grp1|Grp2|
|06713   |N   |50378091|1  |M167620     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15534              |. PROTRACTOR,DIGITL                     |     1.000 |PC |3000|M  |    |    |
|06713   |N   |50378091|1  |M167620     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3010|M  |    |    |
|06713   |N   |50378091|1  |M167620     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019756 ZMD 000 00 |MDS for M167620 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|06713   |N   |50378091|1  |M167620     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019930 ZOS 000 00 |OMS M167620 Set-up                      |     1.000 |%  | 510|D  |    |    |
|04035   |N   |50378091|1  |M167620     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5010600         |4035/4390 DIE, FORM U for multiple parts|     1.000 |PC | 100|E  |    |    |
|04035   |N   |50378091|1  |M167620     |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3000|M  |    |    |
|04035   |N   |50378091|1  |M167620     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01019757 ZMD 000 00 |MDS for M167620 Oper. 0200              |     1.000 |%  | 500|D  |    |    |
|04035   |N   |50378091|1  |M167620     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01019758 ZDL 000 00 |DNL for M167620 Oper. 0200              |     1.000 |%  | 510|D  |    |    |
|04035   |N   |50378091|1  |M167620     |0200|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   300.000 |PC |   1|M  |    |    |
|04035   |N   |50378091|1  |M167620     |0200|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   300.000 |PC |   3|M  |    |    |
|08990   |N   |50378092|1  |M167643     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15128              |CNTR, LARGE TUB                         |   100.000 |PC |   1|M  |    |    |
|08990   |N   |50378092|1  |M167643     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5011661         |DIE, PROG For M167643                   |     1.000 |PC | 100|E  |    |    |
|08990   |N   |50378092|1  |M167643     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01015897 ZMD 000 00 |MDS for M167643 oper 0100               |     1.000 |%  | 500|D  |    |    |
|08990   |N   |50378092|1  |M167643     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01017944 ZOS 000 00 |OMS-Measurement                         |     1.000 |PC | 510|D  |    |    |
|08990   |N   |50378092|1  |M167643     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3005111          |PLUG GAGE DE                            |     1.000 |PC | 300|E  |    |    |
|08975   |N   |50378099|1  |M167622     |0090|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|06713   |N   |50378099|1  |M167622     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|06713   |N   |50378099|1  |M167622     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15534              |. PROTRACTOR,DIGITL                     |     1.000 |PC |3000|M  |    |    |
|06713   |N   |50378099|1  |M167622     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3010|M  |    |    |
|06713   |N   |50378099|1  |M167622     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019771 ZMD 000 00 |MDS for M167622 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|06713   |N   |50378099|1  |M167622     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019932 ZOS 000 00 |OMS M167622 Set-up                      |     1.000 |%  | 510|D  |    |    |
|04035   |N   |50378099|1  |M167622     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5010600         |4035/4390 DIE, FORM U for multiple parts|     1.000 |PC | 100|E  |    |    |
|04035   |N   |50378099|1  |M167622     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01019772 ZMD 000 00 |MDS for M167622 Oper. 0200              |     1.000 |%  | 500|D  |    |    |
|04035   |N   |50378099|1  |M167622     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01019773 ZDL 000 00 |DNL for M167622 Oper. 0200              |     1.000 |%  | 510|D  |    |    |
|04035   |N   |50378099|1  |M167622     |0200|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   600.000 |PC |   1|M  |    |    |
|04035   |N   |50378099|1  |M167622     |0200|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   600.000 |PC |   3|M  |    |    |
|08975   |N   |50378100|1  |M167623     |0090|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|06713   |N   |50378100|1  |M167623     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|06713   |N   |50378100|1  |M167623     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15534              |. PROTRACTOR,DIGITL                     |     1.000 |PC |3000|M  |    |    |
|06713   |N   |50378100|1  |M167623     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3010|M  |    |    |
|06713   |N   |50378100|1  |M167623     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019774 ZMD 000 00 |MDS for M167623 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|06713   |N   |50378100|1  |M167623     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019920 ZOS 000 00 |OMS M167623 MEASUREMENT INSTRUCTION     |     1.000 |%  | 510|D  |    |    |
|06713   |N   |50378100|1  |M167623     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019933 ZOS 000 00 |OMS M167623 Set-up                      |     1.000 |%  | 520|D  |    |    |
|04035   |N   |50378100|1  |M167623     |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|04035   |N   |50378100|1  |M167623     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5010600         |4035/4390 DIE, FORM U for multiple parts|     1.000 |PC | 100|E  |    |    |
|04035   |N   |50378100|1  |M167623     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01019775 ZMD 000 00 |MDS for M167623 Oper. 0200              |     1.000 |%  | 500|D  |    |    |
|04035   |N   |50378100|1  |M167623     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01019776 ZDL 000 00 |DNL for M167623 Oper. 0200              |     1.000 |%  | 510|D  |    |    |
|08975   |N   |50378101|1  |M167625     |0090|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|06713   |N   |50378101|1  |M167625     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|06713   |N   |50378101|1  |M167625     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15534              |. PROTRACTOR,DIGITL                     |     1.000 |PC |3000|M  |    |    |
|06713   |N   |50378101|1  |M167625     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3010|M  |    |    |
|06713   |N   |50378101|1  |M167625     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019934 ZOS 000 00 |OMS M167625 Set-up                      |     1.000 |%  | 510|D  |    |    |
|05651   |N   |50378101|1  |M167625     |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|05651   |N   |50378101|1  |M167625     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5010600         |4035/4390 DIE, FORM U for multiple parts|     1.000 |PC | 100|E  |    |    |
|05651   |N   |50378101|1  |M167625     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01019778 ZMD 000 00 |MDS for M167625 Oper. 0200              |     1.000 |%  | 500|D  |    |    |
|05651   |N   |50378101|1  |M167625     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01019779 ZDL 000 00 |DNL for M167625 Oper. 0200              |     1.000 |%  | 510|D  |    |    |
|08975   |N   |50378105|1  |M167536     |0090|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   100.000 |PC |   1|M  |    |    |
|08990   |N   |50378107|1  |M168058     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019796 ZMD 000 00 |MDS for M168058 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|08990   |N   |50378107|1  |M168058     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5015507         |DIE, PROG For M168058                   |     1.000 |PC | 100|E  |    |    |
|08990   |N   |50378107|1  |M168058     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3004087          |PLUG GAGE DE SPECIAL                    |     1.000 |PC | 300|E  |    |    |
|08990   |N   |50378107|1  |M168058     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3006476          |CHECKING FIXTURE                        |     1.000 |PC | 315|E  |    |    |
|08990   |N   |50378107|1  |M168058     |0100|05/05/2020|12/31/9999|AQ7357MXPROD|IMD15128              |CNTR, LARGE TUB                         |   300.000 |PC |   1|M  |    |    |
|08990   |N   |50378107|1  |M168058     |0100|05/21/2020|12/31/9999|AQ8234MXQUAL|10000132792 ZOS 000 00|OMS - HOW TO USE GAGE                   |     1.000 |PC | 315|D  |    |    |
|09010   |N   |50378109|1  |M167253     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15128              |CNTR, LARGE TUB                         |   600.000 |PC |   1|M  |    |    |
|09010   |N   |50378109|1  |M167253     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019839 ZMD 000 00 |MDS for M167253 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|09010   |N   |50378109|1  |M167253     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3000|M  |    |    |
|09010   |N   |50378109|1  |M167253     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5015174         |08990 DIE, PROG For M167253             |     1.000 |PC | 100|E  |    |    |
|09010   |N   |50378109|1  |M167253     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3006609          |CHECKING FIXTURE                        |     1.000 |PC | 300|E  |    |    |
|08000   |N   |50378110|1  |M167254     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15128              |CNTR, LARGE TUB                         |   500.000 |PC |   1|M  |    |    |
|08000   |N   |50378110|1  |M167254     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019841 ZMD 000 00 |MDS for M167254 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|08000   |N   |50378110|1  |M167254     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15534              |. PROTRACTOR,DIGITL                     |     1.000 |PC |3000|M  |    |    |
|08000   |N   |50378110|1  |M167254     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3010|M  |    |    |
|08000   |N   |50378110|1  |M167254     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5015506         |DIE, PROG For M167254                   |     1.000 |PC | 100|E  |    |    |
|08000   |N   |50378110|1  |M167254     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3006512          |PLUG GAGE DE HEX                        |     1.000 |PC | 300|E  |    |    |
|04815   |N   |50378113|1  |M167926     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   300.000 |PC |   1|M  |    |    |
|04815   |N   |50378113|1  |M167926     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5003121         |DIE, PROG For M167926                   |     1.000 |PC | 100|E  |    |    |
|04815   |N   |50378113|1  |M167926     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01016306 ZMD 000 00 |MDS for M167926 oper 0100               |     1.000 |EA | 500|D  |    |    |
|04815   |N   |50378113|1  |M167926     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3000|M  |    |    |
|04815   |N   |50378113|1  |M167926     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15537              |. ULTRASONIC MICRO.                     |     1.000 |PC |3000|M  |    |    |
|04815   |N   |50378113|1  |M167926     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15541              |. FEELER GAGE-(MM)                      |     1.000 |PC |3010|M  |    |    |
|04815   |N   |50378113|1  |M167926     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3005746          |TEMPLATE PLASTIC                        |     1.000 |PC |3000|E  |    |    |
|09113   |N   |50378113|1  |M167926     |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   300.000 |PC |   1|M  |    |    |
|09113   |N   |50378113|1  |M167926     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5003760         |DIE, FORM For M167926                   |     1.000 |PC | 100|E  |    |    |
|09113   |N   |50378113|1  |M167926     |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01016307 ZMD 000 00 |MDS for M167926 oper 0200               |     1.000 |EA | 500|D  |    |    |
|09113   |N   |50378113|1  |M167926     |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD15534              |. PROTRACTOR,DIGITL                     |     1.000 |PC |3000|M  |    |    |
|09113   |N   |50378113|1  |M167926     |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3000|M  |    |    |
|08631   |N   |50378121|1  |M168302     |0090|11/03/2014|12/31/9999|AI3735MXPROD|IMD15128              |CNTR, LARGE TUB                         |   300.000 |PC |   1|M  |    |    |
|09113   |N   |50378121|1  |M168302     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5014404         |DIE, FORM For M168302                   |     1.000 |PC | 100|E  |    |    |
|09113   |N   |50378121|1  |M168302     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01020167 ZMD 000 00 |MDS /M168302.op0100                     |     1.000 |%  | 500|D  |    |    |
|09113   |N   |50378121|1  |M168302     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01020168 ZOS 000 00 |Part Placement                          |     1.000 |%  | 500|D  |    |    |
|09113   |N   |50378121|1  |M168302     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   200.000 |PC |   1|M  |    |    |
|09113   |N   |50378121|1  |M168302     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01020416 ZOS 000 00 |OMS- M168302 WHERE TO MEASURE ANGLES    |     1.000 |PC | 510|D  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5014439         |DIE, COMB'N For H235162 (3 Station)     |     1.000 |PC | 100|E  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019940 ZMD 000 00 |MDS for H235162 oper 0100               |     1.000 |%  | 500|D  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01019941 ZDL 000 00 |DNL for H235162 oper 0100               |     1.000 |%  | 500|D  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|11/03/2014|12/31/9999|AI3735MXPROD|RAK31                 |HX TIER RACK - 7'                       |    60.000 |PC |   4|M  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|11/03/2014|12/31/9999|AI3735MXPROD|RAK31                 |HX TIER RACK - 7'                       |    60.000 |PC |   1|M  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3005874          |TEMPLATE PLASTIC                        |     1.000 |PC | 300|E  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01020251 ZOS 000 00 |OMS H235162 OP 0100 QUALTIY ISSUE       |     1.000 |%  | 520|D  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|12/15/2016|12/31/9999|AJ4699MXQUAL|10000079659 ZOS 000 00|OMS-H235162 PROPER RACK                 |     1.000 |PC | 530|D  |    |    |
|06900   |N   |50378131|1  |H235162     |0100|08/10/2020|12/31/9999|AR2606MXQUAL|3310355               |Passthrough Gage                        |     1.000 |   | 310|E  |    |    |
|08635   |N   |50378131|1  |H235162     |0050|08/20/2021|12/31/9999|AT4845MXPROD|RAK31                 |HX TIER RACK - 7'                       |    60.000 |PC |   1|M  |    |    |
|08635   |N   |50378131|1  |H235162     |0050|08/20/2021|12/31/9999|AT4845MXPROD|RAK31                 |HX TIER RACK - 7'                       |    60.000 |PC |   4|M  |    |    |
|08000   |N   |50378132|1  |M167631     |0150|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            |   400.000 |PC |   1|M  |    |    |
|08000   |N   |50378132|1  |M167631     |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5014586         |DIE, PROG For M167631                   |     1.000 |PC | 100|E  |    |    |
|08000   |N   |50378132|1  |M167631     |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01020190 ZMD 000 00 |MDS for M167631 Oper. 0150              |     1.000 |%  | 500|D  |    |    |
|04593   |N   |50378134|1  |TCU30378    |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5004303         |. 60OILER W/LIFT                        |     1.000 |PC |  99|E  |    |    |
|04593   |N   |50378134|1  |TCU30378    |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD16928              |LUBRICANT,DRAW LUBE, POLYAQUASOL 1      |     1.000 |PC |  99|M  |    |    |
|04593   |N   |50378134|1  |TCU30378    |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5003836         |DIE, DRAW *Mini Press* 60"              |     1.000 |PC | 100|E  |    |    |
|04593   |N   |50378134|1  |TCU30378    |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD15370              |PIN, CUSH-1.5X25.63 W/FLANGE            |    16.000 |PC | 100|M  |    |    |
|04593   |N   |50378134|1  |TCU30378    |0200|11/03/2014|12/31/9999|AI3735MXPROD|IMD15371              |PIN, EQLZ-1.5X64.55 W/HEAD              |    16.000 |PC | 100|M  |    |    |
